event_id,source_lineage,region,municipality,event_type,event_date,event_period_start,event_period_end,source_institution,source_title,source_url,local_file_path,evidence_level,georeferencing_status,geometry_type,lat,lon,bbox,wkt,geojson_ref,crs,spatial_precision,temporal_precision,is_observed_event,source_confidence,geocoding_confidence,priority_rank,duplicate_group_id,duplicate_candidate,preferred_record,requires_manual_review,can_be_ground_truth,can_be_used_as_ground_truth,allowed_for_training,review_only,consolidation_notes
SUSC14A_00356,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | .<^&""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00357,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | ^[{""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00358,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | {})!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00359,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | #^>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00360,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | ~|}[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00361,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | #""""#~""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00362,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | /@9=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00363,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | #^>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00364,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | >#'\""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00365,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | $!>=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00366,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | @}>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00367,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | 9<-%""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00368,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | %$<!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00369,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | .<^&""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00370,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | ^[{""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00371,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | {})!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00372,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | ~|}[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00373,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-09,,,Defesa Civil Recife (atendimentos),"Vistoria Setor Alagado Acoes de Engenharia e Operacionais: ""Rua Palmeirante | `=-[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00018,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00374,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-09,,,Defesa Civil Recife (atendimentos),"Vistoria Setor Alagado Acoes de Engenharia e Operacionais: ""Rua Angico | >#'\""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00018,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00375,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-09,,,Defesa Civil Recife (atendimentos),"Vistoria Setor Alagado Acoes de Engenharia e Operacionais: ""Rua Guti | $!>=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00018,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00376,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Sitinho/Linha/Frevo/Michelon | #$[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00377,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Capitao Muniz | .[?""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00378,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Poligono | #_|/""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00379,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rio Pajeu/Beira Canal | """"#*9""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00380,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Claudio da Hora/Vila da Base | +?""""]""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00381,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rio Moxoto | #""""#~""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00382,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua Presidente Venceslau | /@9=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00383,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Sitinho/Linha/Frevo/Michelon | #""""#~""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00384,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Cohab | {})!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00385,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Avenida Dois Rios | ~|}[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00386,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Comunidade do Sesi | #^>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00387,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua Quimico Alfeu Rabelo | {})!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00388,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Comunidade Sitinhp | ^[{""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00389,susc_14a_geocoded,recife,Recife,urban_flooding,,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Comunidade Rio Moxoto | .<^&""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,unknown,false,low,none,20,DUPG14A_00029,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00390,susc_14a_geocoded,recife,Recife,urban_flooding,2023-02-09,,,Defesa Civil Recife (atendimentos),"Imóveis Alagados Analise Visual Estrutural VISTORIA | Rua Rio dos Cedros, .<^&",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00021,false,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00391,susc_14a_geocoded,recife,Recife,urban_flooding,2024-02-16,,,Defesa Civil Recife (atendimentos),"Alagamentos Mapeamento de Area de Risco Vistoria Alagado | Avenida Dois Rios, #""#~",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00022,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00392,susc_14a_geocoded,recife,Recife,urban_flooding,2024-02-16,,,Defesa Civil Recife (atendimentos),"Alagamentos Mapeamento de Area de Risco Vistoria Alagado | Tunel Felipe Camarao, /@9=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00022,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Jordao
SUSC14A_00393,susc_14a_geocoded,recife,Recife,urban_flooding,2024-02-16,,,Defesa Civil Recife (atendimentos),"Alagamentos Mapeamento de Area de Risco Vistoria Alagado | Avenida Dois Rios, ~|}[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00022,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00394,susc_14a_geocoded,recife,Recife,urban_flooding,2024-02-16,,,Defesa Civil Recife (atendimentos),"Alagamentos Mapeamento de Area de Risco Vistoria Alagado | Avenida Recife, #^>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00022,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00395,susc_14a_geocoded,recife,Recife,urban_flooding,2024-06-25,,,Defesa Civil Recife (atendimentos),"Alagamentos Mapeamento de Area de Risco Vistoria Setor Alagado | Avenida Dois Rios, >#'\",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00024,false,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00396,susc_14a_geocoded,recife,Recife,urban_flooding,2024-06-15,,,Defesa Civil Recife (atendimentos),"Alagamentos Mapeamento de Area de Risco Vistoria Setor Alagado | Avenida Dois Rios, #""#~",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00023,false,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
